25.9658890421	[GPS]	0.5715	31.59372178677668	120.77668525932863	168.59804513318042	5.75	0.01	5.74	-9.61
30.5735758836	[GPS]	0.5715	31.59372023573177	120.77668558176626	168.35264730952588	5.76	0.04	5.75	-7.82
39.5050011094	[GPS]	0.5715	31.59371814971620	120.77668600026253	168.07619517337525	5.77	0.04	5.76	-6.65
20.2663935027	[GPS]	0.5715	31.59371713048792	120.77668624370901	167.95283736008358	5.76	0.04	5.75	-5.78
29.9118440229	[GPS]	0.5715	31.59371558052801	120.77668658775825	167.76198511852550	5.77	0.03	5.76	-6.37
30.1327471256	[GPS]	0.5715	31.59371403194373	120.77668694534979	167.57405496172260	5.77	-0.00	5.76	-7.06
30.0960928497	[GPS]	0.5715	31.59371248718473	120.77668732043979	167.33478778647597	5.77	-0.03	5.76	-7.98
39.6902273836	[GPS]	0.5715	31.59371040821937	120.77668783107721	167.02023395694914	5.76	-0.04	5.75	-8.27
30.1224839283	[GPS]	0.5715	31.59370886729111	120.77668823871601	166.79907224802864	5.76	-0.06	5.75	-6.74
29.8346256816	[GPS]	0.5715	31.59370732957668	120.77668865722669	166.59332310379716	5.76	-0.08	5.75	-7.06
40.3241019947	[GPS]	0.5715	31.59370528841717	120.77668923556229	166.34706584344994	5.77	-0.07	5.76	-4.82
30.2818078475	[GPS]	0.5715	31.59370375231399	120.77668967182846	166.15071320705860	5.78	-0.07	5.77	-6.97
32.5817414789	[GPS]	0.5715	31.59370220659588	120.77669011027099	165.91465459546473	5.80	-0.05	5.79	-9.19
36.8854421923	[GPS]	0.5715	31.59370015496094	120.77669070822915	165.58182341227322	5.80	-0.02	5.79	-8.29
40.0719205765	[GPS]	0.5715	31.59369807797873	120.77669129004438	165.25191431383689	5.80	-0.00	5.79	-8.03
20.2204534769	[GPS]	0.5715	31.59369706677567	120.77669160247200	165.10552359718096	5.80	0.00	5.79	-7.39
49.6401527555	[GPS]	0.5715	31.59369448807745	120.77669235979901	164.79939224724257	5.80	0.00	5.80	-5.64
30.2837627422	[GPS]	0.5715	31.59369294711888	120.77669282601282	164.63008321878141	5.81	0.00	5.80	-6.43
30.1136869021	[GPS]	0.5715	31.59369140912322	120.77669329609320	164.40021255137492	5.83	0.00	5.82	-7.43
39.7268816595	[GPS]	0.5715	31.59368936033954	120.77669393897300	164.07093370651324	5.86	0.02	5.85	-9.22
30.1786871514	[GPS]	0.5715	31.59368781508467	120.77669442634310	163.82880174229095	5.86	0.02	5.86	-8.35
39.9673337093	[GPS]	0.5715	31.59368574591062	120.77669507352222	163.49430898149359	5.86	0.04	5.85	-7.24
30.5975233439	[GPS]	0.5715	31.59368420405679	120.77669557921659	163.25985465172604	5.88	0.02	5.87	-8.29
32.5094103744	[GPS]	0.5715	31.59368266327956	120.77669609772191	163.02998398431956	5.88	0.00	5.88	-7.83
26.9032610576	[GPS]	0.5715	31.59368111896049	120.77669662599668	162.78183596324840	5.88	-0.02	5.88	-8.62
40.0699656818	[GPS]	0.5715	31.59367907249715	120.77669736360703	162.41055931200361	5.90	-0.05	5.89	-9.49
30.4856056215	[GPS]	0.5715	31.59367753596814	120.77669792566262	162.11376717412585	5.89	-0.05	5.89	-9.64
39.4101887158	[GPS]	0.5715	31.59367549645147	120.77669869639317	161.71074866103083	5.90	-0.05	5.90	-10.98
29.6147000263	[GPS]	0.5715	31.59367396090772	120.77669927933735	161.45211551230878	5.92	-0.02	5.91	-8.42
40.1349659311	[GPS]	0.5715	31.59367188894142	120.77670005416441	161.07316122660924	5.96	0.02	5.96	-9.45
29.9519193645	[GPS]	0.5715	31.59367033545314	120.77670064812109	160.79304216056980	6.00	0.06	5.99	-9.10
30.0418445214	[GPS]	0.5715	31.59366877649449	120.77670124467241	160.51968399651287	6.01	0.08	6.00	-8.30
39.9859052091	[GPS]	0.5715	31.59366670137815	120.77670205185753	160.21080244915785	6.02	0.09	6.02	-7.86
20.0415806106	[GPS]	0.5715	31.59366565386122	120.77670245624653	160.06790677505222	6.04	0.08	6.03	-7.40
39.9267696440	[GPS]	0.5715	31.59366358022680	120.77670330148196	159.76739041150611	6.05	0.03	6.05	-8.20
19.9306403355	[GPS]	0.5715	31.59366253555949	120.77670373012104	159.60094617202060	6.06	-0.01	6.06	-8.47
30.0012804560	[GPS]	0.5715	31.59366097755500	120.77670441556086	159.30615938642580	6.08	-0.04	6.08	-9.96
40.0582363135	[GPS]	0.5715	31.59365891291575	120.77670535944333	158.94651377842217	6.09	-0.07	6.09	-8.43
29.9900398114	[GPS]	0.5715	31.59365736092542	120.77670608707740	158.69836575735101	6.11	-0.10	6.10	-8.47
30.0423332450	[GPS]	0.5715	31.59365580948062	120.77670682551795	158.44729565152468	6.13	-0.10	6.12	-8.21
29.9680472459	[GPS]	0.5715	31.59365425206896	120.77670757527120	158.19760064440669	6.17	-0.08	6.16	-8.29
