18.9635210511	[GPS]	0.0605	31.59116660740282	120.77950488963536	327.74671602181860	0.01	-0.01	0.00	0.01
38.9660721974	[GPS]	0.0605	31.59116660932216	120.77950488963029	327.74493985265372	0.01	-0.01	0.00	-0.14
30.2794678172	[GPS]	0.0605	31.59116661178588	120.77950488858463	327.74620035980303	0.01	-0.01	0.00	-0.25
29.9051041987	[GPS]	0.0605	31.59116661400594	120.77950488720386	327.74402312018151	0.01	-0.01	0.00	-0.21
30.0087139730	[GPS]	0.0605	31.59116661644249	120.77950488584355	327.74482526109466	0.01	-0.01	0.00	-0.56
40.3149541649	[GPS]	0.0605	31.59116661870898	120.77950488337724	327.74665872603913	0.01	-0.01	0.00	-0.11
39.5838210405	[GPS]	0.0605	31.59116662060264	120.77950488103949	327.74980999391232	0.01	-0.01	0.00	0.21
40.1145767712	[GPS]	0.0605	31.59116662463827	120.77950488016478	327.74826300786549	0.01	-0.01	0.00	0.23
19.9805585056	[GPS]	0.0605	31.59116662459070	120.77950487850703	327.74213235945757	0.01	-0.01	0.00	-0.17
29.9095027268	[GPS]	0.0605	31.59116662660243	120.77950487728786	327.74763275429086	0.01	-0.01	0.00	0.32
40.0617944333	[GPS]	0.0605	31.59116663031289	120.77950487565745	327.74671602181860	0.01	-0.01	0.01	0.14
40.1986375315	[GPS]	0.0605	31.59116663229940	120.77950487426277	327.74597117668498	0.01	-0.01	0.00	0.25
39.8990488916	[GPS]	0.0605	31.59116663467412	120.77950487318792	327.74482526109466	0.01	-0.01	0.00	0.05
49.7737445990	[GPS]	0.0605	31.59116663897592	120.77950487364488	327.74728897961376	0.01	-0.01	0.00	0.08
41.3490970066	[GPS]	0.0605	31.59116664135404	120.77950487249306	327.74534092311029	0.01	-0.01	0.01	-0.16
28.6568996534	[GPS]	0.0605	31.59116664336083	120.77950487162107	327.74574199356692	0.01	-0.01	0.01	-0.26
30.5463118586	[GPS]	0.0605	31.59116664439236	120.77950487108606	327.74562740200787	0.01	-0.01	0.01	0.03
30.7681931677	[GPS]	0.0605	31.59116664534206	120.77950487049119	327.74637224714155	0.01	-0.01	0.01	-0.20
28.9682177017	[GPS]	0.0605	31.59116664636930	120.77950487003329	327.74654413448008	0.01	-0.01	0.01	-0.14
40.0813434473	[GPS]	0.0605	31.59116664831330	120.77950487065564	327.74803382474744	0.01	-0.01	0.01	0.13
39.9430341731	[GPS]	0.0605	31.59116664931456	120.77950486871487	327.74854948676307	0.01	-0.01	0.01	0.30
30.0028492688	[GPS]	0.0605	31.59116664843604	120.77950486639990	327.74671602181860	0.01	-0.01	0.01	0.10
30.1049928671	[GPS]	0.0605	31.59116664784833	120.77950486428576	327.74213235945757	0.01	-0.01	0.01	-0.34
49.6281044445	[GPS]	0.0605	31.59116664636707	120.77950486074857	327.74396582440198	0.01	-0.01	0.01	-0.33
29.9613076140	[GPS]	0.0605	31.59116664590435	120.77950485882609	327.74625765558250	0.01	-0.01	0.01	0.21
40.1595395034	[GPS]	0.0605	31.59116664587159	120.77950485600699	327.74671602181860	0.01	-0.01	0.01	0.19
19.9644305690	[GPS]	0.0605	31.59116664578500	120.77950485514329	327.74448148641761	0.01	-0.01	0.01	-0.13
32.2343692193	[GPS]	0.0605	31.59116664589082	120.77950485294181	327.74705979649571	0.01	-0.01	0.01	-0.11
27.8465930223	[GPS]	0.0605	31.59116664466920	120.77950485209492	327.74350745816588	0.01	-0.01	0.01	-0.13
39.9958165110	[GPS]	0.0605	31.59116664376288	120.77950485057787	327.74453878219714	0.01	-0.01	0.01	-0.00
20.8182337564	[GPS]	0.0605	31.59116664256252	120.77950485099821	327.74499714843324	0.01	-0.01	0.01	-0.20
50.9075874122	[GPS]	0.0605	31.59116664297412	120.77950484958345	327.74350745816588	0.01	-0.01	0.01	-0.32
28.0933993243	[GPS]	0.0605	31.59116664307928	120.77950484979222	327.74780464162939	0.01	-0.01	0.01	0.27
30.2286403807	[GPS]	0.0605	31.59116664300364	120.77950484965871	327.74528362733082	0.01	-0.01	0.01	0.27
39.7069798288	[GPS]	0.0605	31.59116664299236	120.77950485103065	327.74322097926830	0.01	-0.01	0.01	-0.15
30.0429247475	[GPS]	0.0605	31.59116664334489	120.77950485071570	327.74293450037078	0.01	-0.01	0.01	-0.20
30.1626624584	[GPS]	0.0605	31.59116664345724	120.77950485022599	327.74660143025960	0.01	-0.01	0.01	0.28
40.5656702697	[GPS]	0.0605	31.59116664393383	120.77950484909361	327.74419500752003	0.01	-0.01	0.01	-0.01
31.7578620025	[GPS]	0.0605	31.59116664452482	120.77950484897319	327.74579928934639	0.01	-0.01	0.01	-0.05
37.5663627935	[GPS]	0.0605	31.59116664526473	120.77950484656658	327.74688790915718	0.01	-0.01	0.01	0.23
30.1348051134	[GPS]	0.0605	31.59116664597477	120.77950484488987	327.74625765558250	0.01	-0.01	0.01	0.02
39.9713802435	[GPS]	0.0605	31.59116664707779	120.77950484338876	327.74568469778740	0.01	-0.01	0.01	0.16
39.9860420040	[GPS]	0.0605	31.59116664804919	120.77950484074998	327.74717438805476	0.01	-0.01	0.01	0.16
40.2582620242	[GPS]	0.0605	31.59116664891645	120.77950483805289	327.74608576824397	0.01	-0.01	0.01	-0.07
19.8818359847	[GPS]	0.0605	31.59116664939284	120.77950483710404	327.74654413448008	0.01	-0.01	0.01	0.25
39.8741238987	[GPS]	0.0605	31.59116665039822	120.77950483418546	327.74453878219714	0.01	-0.01	0.01	0.21
19.9106707804	[GPS]	0.0605	31.59116665093581	120.77950483313529	327.74648683870055	0.01	-0.01	0.01	0.03
50.0635587318	[GPS]	0.0605	31.59116665252721	120.77950483107274	327.74534092311029	0.01	-0.01	0.01	-0.34
29.8958184170	[GPS]	0.0605	31.59116665334860	120.77950482999614	327.74763275429086	0.01	-0.01	0.01	0.22
40.1072458909	[GPS]	0.0605	31.59116665449269	120.77950482813992	327.74642954292108	0.01	-0.01	0.01	0.19
19.9507462592	[GPS]	0.0605	31.59116665665550	120.77950482998851	327.74774734584986	0.01	-0.01	0.01	-0.07
40.0354032644	[GPS]	0.0605	31.59116665903384	120.77950482928330	327.74614306402350	0.01	-0.01	0.01	-0.19
20.1354844417	[GPS]	0.0605	31.59116666098299	120.77950483053861	327.74471066953566	0.01	-0.01	0.01	-0.35
39.8506650819	[GPS]	0.0605	31.59116666343978	120.77950482986121	327.74620035980303	0.01	-0.01	0.01	0.10
39.9611170111	[GPS]	0.0605	31.59116666589279	120.77950482895109	327.74448148641761	0.01	-0.01	0.01	-0.01
30.1103688459	[GPS]	0.0605	31.59116666831883	120.77950482937405	327.74310638770930	0.01	-0.01	0.01	-0.01
39.8648381171	[GPS]	0.0605	31.59116667235618	120.77950483173362	327.74367934550446	0.01	-0.01	0.01	-0.07
30.0434134729	[GPS]	0.0605	31.59116667372784	120.77950483178593	327.74482526109466	0.01	-0.01	0.01	0.04
30.0522105292	[GPS]	0.0605	31.59116667517929	120.77950483187573	327.74345016238635	0.01	-0.01	0.01	-0.02
30.0082252476	[GPS]	0.0605	31.59116667662812	120.77950483184448	327.74654413448008	0.01	-0.01	0.01	-0.06
40.0075459194	[GPS]	0.0605	31.59116668009690	120.77950483134271	327.74688790915718	0.01	-0.01	0.01	-0.19
30.0561203320	[GPS]	0.0605	31.59116668318014	120.77950483168911	327.74637224714155	0.01	-0.01	0.01	0.07
40.2211188976	[GPS]	0.0605	31.59116668676005	120.77950483138859	327.74757545851134	0.01	-0.00	0.01	0.19
29.7457797344	[GPS]	0.0605	31.59116668979713	120.77950483172947	327.74534092311029	0.01	-0.01	0.01	0.15
29.9642399661	[GPS]	0.0605	31.59116669263368	120.77950483193345	327.74379393706346	0.01	-0.01	0.01	0.05
40.0305160109	[GPS]	0.0605	31.59116669735618	120.77950483361302	327.74562740200787	0.01	-0.01	0.01	0.06
