14.2741699219	[GPS]	0.0286	31.68471381704118	120.76842543304514	266.76563290367750	0.04	-0.00	0.04	-0.05	0.00	0.00
41.0070800781	[GPS]	0.0286	31.68471381704118	120.76842543304514	266.76563290367750	0.04	-0.00	0.04	-0.05	0.00	0.00
40.3120117188	[GPS]	0.0286	31.68471379280792	120.76842534208059	266.76959441339608	0.06	-0.01	0.05	0.08	0.00	0.00
40.4270019531	[GPS]	0.0286	31.68471379280792	120.76842534208059	266.76959441339608	0.06	-0.01	0.05	0.08	0.00	0.00
40.6079101562	[GPS]	0.0286	31.68471379252265	120.76842529460555	266.77475803640863	0.07	-0.01	0.07	0.09	0.00	0.00
40.5009765625	[GPS]	0.0286	31.68471379349921	120.76842523965739	266.77298218722444	0.09	-0.00	0.09	-0.02	0.00	0.00
40.4138183594	[GPS]	0.0286	31.68471379349921	120.76842523965739	266.77298218722444	0.09	-0.00	0.09	-0.02	0.00	0.00
40.4453125000	[GPS]	0.0286	31.68471378492665	120.76842512811270	266.76473131870705	0.15	-0.00	0.15	-0.06	0.00	0.00
40.4477539062	[GPS]	0.0286	31.68471378492665	120.76842512811270	266.76473131870705	0.15	-0.00	0.15	-0.06	0.00	0.00
42.7758789062	[GPS]	0.0286	31.68471378341954	120.76842500629449	266.76188996001230	0.20	-0.00	0.20	0.00	0.00	0.00
40.4382324219	[GPS]	0.0286	31.68471377825721	120.76842488104580	266.76046928066495	0.24	0.00	0.24	0.03	0.00	0.00
40.5258789062	[GPS]	0.0286	31.68471377825721	120.76842488104580	266.76046928066495	0.24	0.00	0.24	0.03	0.00	0.00
41.1730957031	[GPS]	0.0286	31.68471376494433	120.76842446433574	266.74940437420952	0.36	0.01	0.36	-0.13	0.00	0.00
43.0759277344	[GPS]	0.0286	31.68471376494433	120.76842446433574	266.74940437420952	0.36	0.01	0.36	-0.13	0.00	0.00
40.3229980469	[GPS]	0.0286	31.68471375584501	120.76842423474611	266.74098958115206	0.41	0.01	0.41	-0.16	0.00	0.00
40.3530273438	[GPS]	0.0286	31.68471372989211	120.76842394600128	266.73989675088490	0.47	0.00	0.47	-0.08	0.00	0.00
40.4941406250	[GPS]	0.0286	31.68471372673434	120.76842363641430	266.73806626018734	0.52	0.00	0.52	-0.03	0.00	0.00
40.4807128906	[GPS]	0.0286	31.68471371693877	120.76842332576123	266.73787501489056	0.55	0.01	0.55	-0.00	0.00	0.00
40.4521484375	[GPS]	0.0286	31.68471371693877	120.76842332576123	266.73787501489056	0.55	0.01	0.55	-0.00	0.00	0.00
40.4631347656	[GPS]	0.0286	31.68471372581751	120.76842302682985	266.73544346754602	0.57	0.02	0.57	-0.03	0.00	0.00
40.3449707031	[GPS]	0.0286	31.68471372252325	120.76842268754085	266.72894112745621	0.60	0.02	0.60	-0.11	0.00	0.00
40.5129394531	[GPS]	0.0286	31.68471370857779	120.76842233128983	266.72388678747035	0.64	0.02	0.64	-0.10	0.00	0.00
40.6030273438	[GPS]	0.0286	31.68471368786098	120.76842197507948	266.71981599472502	0.67	0.01	0.67	-0.10	0.00	0.00
40.4660644531	[GPS]	0.0286	31.68471368786098	120.76842197507948	266.71981599472502	0.67	0.01	0.67	-0.10	0.00	0.00
42.9968261719	[GPS]	0.0286	31.68471372017018	120.76842126448982	266.72008920229183	0.72	0.03	0.72	0.02	0.00	0.00
41.2211914062	[GPS]	0.0286	31.68471372017018	120.76842126448982	266.72008920229183	0.72	0.03	0.72	0.02	0.00	0.00
40.4099121094	[GPS]	0.0286	31.68471372025531	120.76842089495089	266.71730248511051	0.74	0.03	0.74	-0.07	0.00	0.00
40.4641113281	[GPS]	0.0286	31.68471370317489	120.76842052518627	266.71271259798823	0.76	0.03	0.76	-0.10	0.00	0.00
36.1828613281	[GPS]	0.0286	31.68471370317489	120.76842052518627	266.71271259798823	0.76	0.03	0.76	-0.10	0.00	0.00
40.4870605469	[GPS]	0.0286	31.68471368069746	120.76841974340275	266.68741357730249	0.81	0.03	0.81	-0.26	0.00	0.00
40.5507812500	[GPS]	0.0286	31.68471368069746	120.76841974340275	266.68741357730249	0.81	0.03	0.81	-0.26	0.00	0.00
40.7619628906	[GPS]	0.0286	31.68471365050623	120.76841933864426	266.67604814252360	0.84	0.02	0.84	-0.23	0.00	0.00
